Agreement_id,Jorunal_date,dept_nbr,Journal_store,transacion_id,Vendor_id,Journal_amount,Journal_credit_account,Journal_debit_account,posting_response_code,posting_timestamp,last_changed_iser_id
1002,2026-09-04,29,115,0d6b15a8cb734092beb5,502,146.62,,,0,2026-09-12 23:05:03,MOCKLOAD
1002,2026-09-05,19,103,b39bb49d6af846cebcf8,502,1756.61,,,0,2026-09-12 23:05:03,MOCKLOAD
1002,2026-09-06,24,107,3896bebde5f64584bbde,502,40.28,,,0,2026-09-12 23:05:03,MOCKLOAD
1002,2026-09-07,22,106,a13e6cf973a242f08df8,502,10230.22,,,0,2026-09-12 23:05:03,MOCKLOAD
1002,2026-09-08,15,101,d95ca364e69c4e42aa2c,502,9010.73,,,0,2026-09-12 23:05:03,MOCKLOAD
1002,2026-09-09,15,113,6dd3de57e5c54affbbb6,502,46.96,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-11,17,116,6f24a4d85599424293c9,503,1402.84,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-12,10,110,c11c6e92cab14d999468,503,793.04,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-13,11,109,874744946e444e93beb5,503,669.11,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-14,25,118,e34d454e855147678344,503,633.08,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-15,26,101,9c134a5691594b379b40,503,245.23,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-16,19,116,9fa5ea3c19e040fab938,503,341.58,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-17,28,117,5ce857e375af4e5b95c0,503,16.26,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-18,18,110,973a47a47dd24d529b2b,503,73.69,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-19,16,110,8df95911fa274bbeb256,503,687.99,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-20,13,114,522c4ca0fcc34cc3989b,503,305.61,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-21,24,107,38b7697bec6540a688a6,503,297.99,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-22,25,117,ec96a074ff2944bcaa4e,503,1751.47,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-23,23,104,fd5cb95765aa43d698bf,503,960.6,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-24,26,116,d39524ca58ef46789d56,503,120.79,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-25,26,112,bb082c40dfae4cbf81e0,503,855.64,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-26,25,102,32082fbf2dcf4ac382d3,503,60.24,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-27,19,107,310aeeee68e843a59af1,503,439.21,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-28,12,116,11f7df6c6bc4453fb4ac,503,1590.09,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-29,22,102,e1f18baf58dc4a2b9cec,503,929.86,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-30,12,107,6647041469234c59a023,503,1266.52,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-31,21,115,2d3fd05647474ff4bb4a,503,845.4,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-01,10,120,4e971952c6254bdbaff3,503,94.72,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-02,17,117,155c2e5b92034fb4afa3,503,1257.96,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-03,15,110,5396ba1d33f74b8d9c74,503,68.81,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-04,22,103,cadbdd30c9434f5397ba,503,754.08,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-05,18,105,e4202339d4cc4e8b8e81,503,204.73,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-06,17,117,566ff4d5e6584138ac79,503,369.37,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-07,18,109,1fa640c729a041a297bd,503,1286.42,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-08,18,103,751f2c0ea8c344c8afd1,503,665.66,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-09,21,119,5ce00b4561754b0cb0ff,503,1321.57,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-11,12,106,10dd77b97a4945e5a95c,503,1893.26,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-12,29,114,a4f6b62e842247e98ab5,503,542.12,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-13,20,109,b2e1f1265495451cbe6d,503,832.16,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-14,22,101,f7a8043cfdfc41aba8f7,503,1128.22,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-15,15,102,61c75664527a4b85b034,503,2568.91,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-16,19,108,c24acfd8f8084ad3bf89,503,101.44,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-17,19,112,3f9d765a035d49b88aa5,503,291.73,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-18,18,115,ddc07171c07b4dff81cb,503,569.86,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-19,13,108,15b39a3e84374a028958,503,1887.99,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-20,16,101,09fb13852a274c608c60,503,291.11,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-21,24,103,a682ca9f7b8e4ad49adf,503,445.85,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-22,28,101,d2e5ad7fff6d48f7bec5,503,294.06,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-23,19,103,a194513d853645ddb75b,503,378.95,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-24,23,108,e5639912298c4164bdbd,503,838.62,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-25,11,120,ce205f7149e64dc6bee8,503,361.88,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-26,22,108,d5737df799434b17b924,503,11.97,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-27,25,115,f9ee61d438c7460ea969,503,1081.83,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-28,23,105,327e3eecc4a04ba99523,503,451.89,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-29,28,114,127fd92cef404c4ca9dd,503,424.42,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-30,14,109,8fb62e3e560f43c78782,503,531.83,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-31,12,107,ee38b8f124754b71b420,503,91.79,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-01,28,102,11c10bf15826461792a9,503,529.86,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-02,25,109,91d67f8522324f11b0dc,503,296.61,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-03,19,118,99bc9815795b4a14b6ac,503,1539.12,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-04,21,102,878e4245f65d4acf9e78,503,288.35,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-05,13,113,3bd490e5633c45f6bc78,503,1643.93,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-06,14,114,08f00ef71b4c4b6cab26,503,1839.51,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-07,12,117,88221d0a026f4d0b8d32,503,234.16,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-08,13,101,38928955f3a6431797e3,503,396.8,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-09,23,111,b50c3d9e85e945148b77,503,2250.79,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-11,12,111,9275d36a2b3d46198a04,503,565,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-12,21,111,2b8a035672bb492b8868,503,577.81,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-13,11,104,a0baff53c4c94668982c,503,1977.2,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-14,15,113,0ceae42e89144f80ba6f,503,535.03,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-15,24,104,e4a0e52043a44b2f83ba,503,125.68,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-16,15,118,f362ae33552140729f1a,503,2234.92,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-17,18,106,721afe6d3258425aaff5,503,2416.28,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-18,13,113,5607d076e65f4c92b959,503,373.1,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-19,25,109,a949037eccad4d49afbf,503,1169.85,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-20,18,114,91fb3d6194014958912b,503,1331.21,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-21,20,109,eda37d56c6a94c97bd2d,503,492.72,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-22,28,107,fe0949ee40c5441ca501,503,1857.51,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-23,27,111,049a9358cd724ea590c8,503,1386.39,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-24,15,120,16420220c0a240b9abbc,503,1650.39,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-25,24,117,f4010aaa39ab49c6bd64,503,1942.04,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-26,26,102,39533ba49e694ca4966e,503,1550.96,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-27,28,118,f2674b21bb914709950a,503,39.19,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-28,22,120,f371550beadb481ebcdb,503,408.81,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-29,14,105,71ca8f2d35134e46be03,503,573.58,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-30,23,117,83257ef92f0a4f65a214,503,366.09,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-31,17,119,158cd2a919b14847b7f4,503,400.72,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-01,22,108,ab5b4598bd2c4764b344,503,569.15,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-02,14,105,a85d16b8fb524fb88389,503,2453.82,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-03,25,106,c574b8a750ee497f971a,503,935.18,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-04,20,105,659877fea8c24a38a383,503,322.6,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-05,21,105,d7c857c9541b40f6b7b6,503,2088.2,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-06,21,117,b518e5a48f3549ab9a71,503,55.53,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-07,18,104,8ba17c7eb6794e24851a,503,31.55,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-08,19,108,b1a9a5cd9c8947a4aa65,503,595.83,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-09,24,117,cd53a6d0c875415da276,503,255.37,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-11,19,118,b73c6114308e4aaba1a7,503,571.57,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-12,12,120,af069d8d9cb741898080,503,1106.67,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-13,18,102,da61af0ce22b44cd8e83,503,1157.86,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-14,16,107,e8603f7e120c4f91b911,503,706.11,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-15,17,109,ff9e433580ff4306ad03,503,235.52,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-16,12,107,6b3b09d06fd642159ee9,503,1031.05,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-17,10,110,104506307dd946099524,503,652.81,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-18,26,103,32a4784172a54d848bdd,503,352.86,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-19,17,109,8a0bd851e92f4de59f70,503,1509.52,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-20,20,119,1cdf766409474402b114,503,305.62,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-21,23,114,5c7679936102420f8d1f,503,738.05,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-22,16,107,2d3d06c150c7493abcaa,503,68.91,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-23,14,108,21752cdb36ca464d9405,503,340.83,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-24,26,108,f0bf7d64df5543aa95a3,503,1775.13,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-25,10,111,eff7efc3f58548ac9eab,503,208.79,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-26,28,114,85bddeeb1ecf458e94d3,503,39.03,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-27,20,104,8c7cae23ae5b43ceaca4,503,466.33,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-28,16,112,09d74b40f6344085983a,503,1709.8,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-29,14,112,3b2761543c2043f9bd5c,503,411.68,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-30,25,111,d0e8bebbe2ff4361bcb0,503,381.39,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-31,25,105,240ee25985a74de593de,503,131.18,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-01,10,101,94ea3781a5bd4edb9a73,503,136.42,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-02,12,118,50ad9d81f35449a78ae9,503,2030.65,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-03,22,111,65d09b95407f40ea860c,503,934.71,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-04,17,118,d9fe908a4e73404bb4fb,503,1238.8,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-05,13,111,5332fe76a8dc4fa89426,503,3062.22,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-06,29,106,23142fd4116b4c6994ae,503,1037.09,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-07,12,114,64e99833a45e45fc9cd6,503,364.27,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-08,19,106,31062ea06d1f4c28ad9a,503,858.63,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-09,15,117,4222888128a94ad7bb48,503,11.34,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-11,22,116,dc8cd447c1b943ddaa75,503,1113.31,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-12,12,102,899927fe4478438fb88c,503,596.95,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-13,13,116,c4f525de4a764e4f95fd,503,337.18,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-14,16,119,5ceb94457f204a55af23,503,699.14,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-15,16,113,8f229f11a0f3451bab56,503,1054.15,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-16,28,110,5247c001ce8b490497c0,503,113.94,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-17,16,115,7e24b078501e44aa925b,503,508.18,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-18,18,113,cb109a0223aa44d295d2,503,1455.7,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-19,19,116,95420b28960b4d1eacfd,503,691.18,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-20,22,110,d1d164077c794dcab46a,503,523.22,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-21,10,106,7a84cf08b02148a8a182,503,1167.27,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-22,21,118,57b626b5b92e4e29825d,503,540.69,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-23,11,110,760701666c4f41c3b969,503,54.05,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-24,16,116,5e99242de50d4633b61b,503,600.92,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-25,13,111,53d3385371814399b122,503,1741.39,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-26,25,114,7fe2dbed3de0433f98a8,503,448.98,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-27,12,112,b89fc7dba36d463eb124,503,1387.96,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-28,10,105,f1d96dd8beea41519d89,503,128.64,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-29,14,106,85afd7f84ec342ca82d0,503,1293.52,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-30,29,116,0c49f14e114343d7ae36,503,828.91,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-31,16,111,a6e22880cf6e4e13b91d,503,123.62,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-01,19,105,bb95a9cd18554dc0b1bd,503,212.39,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-02,11,110,d8d19d6baa874f339912,503,271.26,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-03,20,102,bbfc2c43c07943e188c3,503,1673.13,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-04,28,109,65b4cf2a8f2742bfa556,503,1172.8,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-05,22,102,a826e16915a944b28d4e,503,149.03,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-06,18,103,25614bfc51ea4d38a1f5,503,334.15,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-07,17,103,295c44840cb24ccc8be8,503,1383.13,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-08,21,102,9751191f5c7348598e2f,503,864.61,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-09,27,110,194231157fad4e349aeb,503,282.89,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-11,19,118,d732cc2e0f0747e2ae2a,503,2142.3,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-12,14,104,ea51699c9569418c9d7f,503,1133.11,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-13,29,103,b33f4856023d457abdc2,503,19.98,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-14,18,101,7c0c15c483b44525942f,503,88.44,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-15,16,102,80953c991f474e1bb39d,503,255.04,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-16,15,107,4fb30f403bc6444d8891,503,479.35,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-17,22,118,7948a6de721a401f8cd7,503,372.45,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-18,21,119,a2d04c31d16944ea965d,503,284.77,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-19,10,110,5f69bc949a9044c79525,503,325.28,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-20,14,103,2525b2aed0684f4cb8a6,503,526.12,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-21,21,110,3f172006e1c843bfbcdf,503,926.91,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-22,22,104,324154222d8d42b19da2,503,412.8,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-23,14,115,054944adf1bf40119c82,503,321.13,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-24,19,107,51c741bad4274584b49e,503,1017.08,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-25,23,119,94186e17fb4d4302852a,503,636.98,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-26,25,120,3b4f99bdc20c423a8cf8,503,917.88,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-27,23,102,6ea692a281d7488b8231,503,297.61,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-28,20,109,a96069e90d2146de9cad,503,2106.84,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-29,10,119,e5de01084eba475d8080,503,1858.62,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-30,13,118,3310fd6e02914c7b8e1e,503,667.09,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-31,22,105,70e85ed091234aea9910,503,1844.19,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-01,15,113,a25f79f466af4bc6a077,503,351.56,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-02,10,108,4416e90e14864faa86bb,503,2868.13,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-03,29,115,75ff52dc94214232b006,503,47.2,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-04,15,111,8a1c6f3a56104bf09598,503,7.59,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-05,26,110,fb60704f2d7b477ba23d,503,1645.9,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-06,13,102,0fd96e05da224343966e,503,668.93,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-07,25,107,d34151e622d549e28742,503,61.32,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-08,10,110,60d5a259af064a659d64,503,509.93,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-09,25,117,0c5715f8e08345dd8909,503,2450.25,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-11,14,118,7b620c33f6de407696ca,503,274.19,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-12,28,109,a0214082cd464e9192c7,503,1577.86,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-13,12,106,f4d51013443a46988faf,503,272.96,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-14,22,108,83841f5ee0c24694ade3,503,1032.42,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-15,14,107,5b382b08a20742acb1ce,503,26.29,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-16,25,103,1eb53337e73049ef97c7,503,1118.5,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-17,27,118,c6f315ad031840ce87f6,503,47.54,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-18,25,116,55229f05669546438e1b,503,981.35,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-19,28,107,9e247ee4ea554ed3b98f,503,583.2,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-20,17,118,36b7aec0f89044de9cd9,503,429.27,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-21,13,107,af3f4fc399f84f30932c,503,7.75,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-22,13,112,2224523589574da7b393,503,566.91,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-23,17,103,17f88b8137f54daaa0a0,503,76.52,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-24,21,113,db8865de4d714b48932f,503,736.2,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-25,15,120,8089658a54d241f29cb5,503,4.63,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-26,27,116,8ccb2fbb9dea4e04a05a,503,657.52,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-27,25,119,3e48ca7564f445b0a527,503,1568.1,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-28,26,104,555608408707476287e8,503,2408.79,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-29,28,106,6cce1577874c4fc9ab6d,503,132.27,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-30,27,116,8aac2af090c24deb84c9,503,110.12,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-31,21,102,16572cd9d94e4766bd1a,503,468.38,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-01,19,106,f6f91e2c35c24ed48bfd,503,546.54,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-02,15,115,b89d57d762984a899708,503,93.46,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-03,25,111,18841fa09a474203abd5,503,37.28,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-04,16,103,6ddfe939a6be44fbbf4c,503,1386.25,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-05,28,102,1cddf369a9664d4c8e97,503,361.11,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-06,17,116,f12b197a6a61485d88f0,503,250.99,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-07,14,116,f3f9e18babac474ca474,503,1755.08,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-08,15,112,31f3b8bff2314f32bca1,503,163.12,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-09-09,23,104,4fe2c6ba9387400db6a9,503,565.33,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-11,14,118,3475b8d46aa242298131,503,390.74,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-12,22,119,ff125d3ff2f7470588c6,503,1933.41,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-13,13,113,857b2abc79df4cfbaa83,503,1620.77,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-14,19,103,e3293d89c16b40038ccb,503,267.16,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-15,19,116,c4487991d6c14254a912,503,153.2,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-16,29,109,72f2c3dd788140a5b63a,503,295.77,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-17,19,119,84739c05067d4bfd9856,503,710.81,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-18,29,115,37e698748a174b399b04,503,1120.33,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-19,27,102,aa16d8c89e9846f48eaf,503,1304.86,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-20,18,101,be8091bce59a4cb199d3,503,154.51,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-21,27,106,fee9e142c2724a40b901,503,1035.44,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-22,23,101,5a73129639bb4d519338,503,1071.59,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-23,24,104,a0f402aa4a4e42429262,503,186.1,,,0,2026-09-12 23:05:03,MOCKLOAD
1003,2026-08-24,13,110,7892bb7db65243c1b141,503,222.19,,,0,2026-09-12 23:05:03,MOCKLOAD
