Agreement_id,Vendor_id,purchase_order_id,sales_date,item_nbr,store_nbr,process_date,seq_nbr,item_cost,Agreement_allowance_type,dept_nbr,quantity,canculated_amt,allowance_amount,bill_nbr,Bill_date,Store_Alloc_ind,Store_Alloc_date,Last_change_user_id,Last_change_timestamp
1003,503,100308020,2026-08-30,100308,111,2026-08-30,20,175.93,OI,11,39,6861.27,437.75,10034,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-12 23:05:02
1003,503,100308021,2026-08-31,100308,102,2026-08-31,21,316.78,OI,24,4,1267.12,80.84,10034,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-12 23:05:02
1003,503,100308022,2026-09-01,100308,107,2026-09-01,22,234.1,OI,18,95,22239.5,1418.88,10034,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-12 23:05:02
1003,503,100308023,2026-09-02,100308,101,2026-09-02,23,210.49,OI,22,18,3788.82,241.73,10034,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-12 23:05:02
1003,503,100308024,2026-09-03,100308,116,2026-09-03,24,435.07,OI,24,52,22623.64,1443.39,10034,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-12 23:05:02
1003,503,100308025,2026-09-04,100308,104,2026-09-04,25,101.7,OI,25,90,9153,583.96,10035,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-12 23:05:02
1003,503,100308026,2026-09-05,100308,112,2026-09-05,26,271.78,OI,28,46,12501.88,797.62,10035,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-12 23:05:02
1003,503,100308027,2026-09-06,100308,108,2026-09-06,27,267.41,OI,10,60,16044.6,1023.65,10035,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-12 23:05:02
1003,503,100308028,2026-09-07,100308,109,2026-09-07,28,91.4,OI,20,68,6215.2,396.53,10035,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-12 23:05:02
1003,503,100308029,2026-09-08,100308,113,2026-09-08,29,271.34,OI,13,85,23063.9,1471.48,10035,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-12 23:05:02
1003,503,100308030,2026-09-09,100308,111,2026-09-09,30,42.32,OI,18,50,2116,135,10035,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309001,2026-08-11,100309,114,2026-08-11,1,273.05,OI,14,44,12014.2,766.51,10031,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309002,2026-08-12,100309,104,2026-08-12,2,20.57,OI,18,15,308.55,19.69,10031,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309003,2026-08-13,100309,109,2026-08-13,3,395.26,OI,24,2,790.52,50.44,10031,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309004,2026-08-14,100309,103,2026-08-14,4,466.05,OI,25,4,1864.2,118.94,10031,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309005,2026-08-15,100309,113,2026-08-15,5,382.97,OI,18,9,3446.73,219.9,10031,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309006,2026-08-16,100309,116,2026-08-16,6,277.23,OI,14,67,18574.41,1185.05,10031,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309007,2026-08-17,100309,114,2026-08-17,7,329.32,OI,12,36,11855.52,756.38,10032,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309008,2026-08-18,100309,108,2026-08-18,8,117.92,OI,26,48,5660.16,361.12,10032,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309009,2026-08-19,100309,101,2026-08-19,9,412.63,OI,24,31,12791.53,816.1,10032,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309010,2026-08-20,100309,105,2026-08-20,10,207.09,OI,18,89,18431.01,1175.9,10032,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309011,2026-08-21,100309,109,2026-08-21,11,26.21,OI,28,97,2542.37,162.2,10032,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309012,2026-08-22,100309,108,2026-08-22,12,478.78,OI,20,27,12927.06,824.75,10032,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309013,2026-08-23,100309,108,2026-08-23,13,344.86,OI,19,43,14828.98,946.09,10033,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309014,2026-08-24,100309,109,2026-08-24,14,392.9,OI,21,58,22788.2,1453.89,10033,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309015,2026-08-25,100309,108,2026-08-25,15,166.37,OI,22,12,1996.44,127.37,10033,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309016,2026-08-26,100309,116,2026-08-26,16,87.48,OI,11,42,3674.16,234.41,10033,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309017,2026-08-27,100309,107,2026-08-27,17,20.64,OI,17,89,1836.96,117.2,10033,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309018,2026-08-28,100309,106,2026-08-28,18,489.13,OI,19,10,4891.3,312.06,10033,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309019,2026-08-29,100309,109,2026-08-29,19,279.01,OI,12,97,27063.97,1726.68,10034,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309020,2026-08-30,100309,110,2026-08-30,20,5.57,OI,10,52,289.64,18.48,10034,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309021,2026-08-31,100309,114,2026-08-31,21,400.94,OI,25,93,37287.42,2378.94,10034,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309022,2026-09-01,100309,113,2026-09-01,22,57.49,OI,22,36,2069.64,132.04,10034,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309023,2026-09-02,100309,101,2026-09-02,23,92.66,OI,12,45,4169.7,266.03,10034,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309024,2026-09-03,100309,113,2026-09-03,24,198.26,OI,23,55,10904.3,695.69,10034,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309025,2026-09-04,100309,114,2026-09-04,25,229.47,OI,26,45,10326.15,658.81,10035,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309026,2026-09-05,100309,119,2026-09-05,26,107.18,OI,14,60,6430.8,410.29,10035,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309027,2026-09-06,100309,106,2026-09-06,27,413.83,OI,28,89,36830.87,2349.81,10035,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309028,2026-09-07,100309,119,2026-09-07,28,323.04,OI,13,86,27781.44,1772.46,10035,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309029,2026-09-08,100309,109,2026-09-08,29,231.38,OI,17,94,21749.72,1387.63,10035,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-12 23:05:02
1003,503,100309030,2026-09-09,100309,116,2026-09-09,30,143.75,OI,21,19,2731.25,174.25,10035,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310001,2026-08-11,100310,106,2026-08-11,1,276.79,OI,14,60,16607.4,1059.55,10031,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310002,2026-08-12,100310,120,2026-08-12,2,429.43,OI,14,86,36930.98,2356.2,10031,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310003,2026-08-13,100310,109,2026-08-13,3,231.57,OI,11,76,17599.32,1122.84,10031,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310004,2026-08-14,100310,111,2026-08-14,4,331.71,OI,21,95,31512.45,2010.49,10031,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310005,2026-08-15,100310,112,2026-08-15,5,445.52,OI,29,95,42324.4,2700.3,10031,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310006,2026-08-16,100310,114,2026-08-16,6,182.24,OI,25,21,3827.04,244.17,10031,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310007,2026-08-17,100310,110,2026-08-17,7,338.34,OI,19,95,32142.3,2050.68,10032,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310008,2026-08-18,100310,118,2026-08-18,8,156.37,OI,25,64,10007.68,638.49,10032,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310009,2026-08-19,100310,105,2026-08-19,9,147.34,OI,17,13,1915.42,122.2,10032,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310010,2026-08-20,100310,105,2026-08-20,10,133.58,OI,13,81,10819.98,690.31,10032,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310011,2026-08-21,100310,103,2026-08-21,11,362.1,OI,29,9,3258.9,207.92,10032,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310012,2026-08-22,100310,104,2026-08-22,12,27.1,OI,22,31,840.1,53.6,10032,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310013,2026-08-23,100310,116,2026-08-23,13,119.18,OI,16,52,6197.36,395.39,10033,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310014,2026-08-24,100310,112,2026-08-24,14,270.22,OI,19,95,25670.9,1637.8,10033,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310015,2026-08-25,100310,110,2026-08-25,15,136.65,OI,15,10,1366.5,87.18,10033,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310016,2026-08-26,100310,103,2026-08-26,16,139.97,OI,23,40,5598.8,357.2,10033,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310017,2026-08-27,100310,104,2026-08-27,17,495.12,OI,21,91,45055.92,2874.57,10033,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310018,2026-08-28,100310,113,2026-08-28,18,156.75,OI,26,81,12696.75,810.05,10033,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310019,2026-08-29,100310,115,2026-08-29,19,243.83,OI,20,13,3169.79,202.23,10034,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310020,2026-08-30,100310,106,2026-08-30,20,175.96,OI,10,65,11437.4,729.71,10034,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310021,2026-08-31,100310,102,2026-08-31,21,451.27,OI,12,42,18953.34,1209.22,10034,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310022,2026-09-01,100310,107,2026-09-01,22,48.99,OI,18,77,3772.23,240.67,10034,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310023,2026-09-02,100310,103,2026-09-02,23,16.07,OI,16,79,1269.53,81,10034,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310024,2026-09-03,100310,111,2026-09-03,24,389.62,OI,20,70,27273.4,1740.04,10034,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310025,2026-09-04,100310,118,2026-09-04,25,47.09,OI,23,94,4426.46,282.41,10035,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310026,2026-09-05,100310,119,2026-09-05,26,371.47,OI,11,41,15230.27,971.69,10035,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310027,2026-09-06,100310,117,2026-09-06,27,368.98,OI,24,60,22138.8,1412.46,10035,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310028,2026-09-07,100310,108,2026-09-07,28,332.51,OI,21,39,12967.89,827.35,10035,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310029,2026-09-08,100310,116,2026-09-08,29,288.69,OI,23,68,19630.92,1252.45,10035,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-12 23:05:02
1003,503,100310030,2026-09-09,100310,103,2026-09-09,30,7.76,OI,24,7,54.32,3.47,10035,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401001,2026-08-11,100401,115,2026-08-11,1,412.28,SC,15,41,16903.48,2234.64,10041,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401002,2026-08-12,100401,111,2026-08-12,2,115.64,SC,18,9,1040.76,137.59,10041,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401003,2026-08-13,100401,116,2026-08-13,3,122.45,SC,12,16,1959.2,259.01,10041,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401004,2026-08-14,100401,106,2026-08-14,4,86.26,SC,27,90,7763.4,1026.32,10041,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401005,2026-08-15,100401,115,2026-08-15,5,287.93,SC,24,11,3167.23,418.71,10041,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401006,2026-08-16,100401,107,2026-08-16,6,124.13,SC,11,35,4344.55,574.35,10041,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401007,2026-08-17,100401,114,2026-08-17,7,248.34,SC,28,80,19867.2,2626.44,10042,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401008,2026-08-18,100401,105,2026-08-18,8,410.85,SC,11,84,34511.4,4562.41,10042,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401009,2026-08-19,100401,112,2026-08-19,9,317.08,SC,25,79,25049.32,3311.52,10042,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401010,2026-08-20,100401,112,2026-08-20,10,126.4,SC,23,42,5308.8,701.82,10042,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401011,2026-08-21,100401,120,2026-08-21,11,373.1,SC,15,81,30221.1,3995.23,10042,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401012,2026-08-22,100401,115,2026-08-22,12,353.85,SC,20,89,31492.65,4163.33,10042,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401013,2026-08-23,100401,102,2026-08-23,13,358.07,SC,13,63,22558.41,2982.22,10043,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401014,2026-08-24,100401,120,2026-08-24,14,320.46,SC,23,85,27239.1,3601.01,10043,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401015,2026-08-25,100401,120,2026-08-25,15,343.44,SC,19,43,14767.92,1952.32,10043,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401016,2026-08-26,100401,104,2026-08-26,16,79.27,SC,23,87,6896.49,911.72,10043,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401017,2026-08-27,100401,105,2026-08-27,17,374.39,SC,11,59,22089.01,2920.17,10043,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401018,2026-08-28,100401,107,2026-08-28,18,297.3,SC,20,92,27351.6,3615.88,10043,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401019,2026-08-29,100401,113,2026-08-29,19,106.89,SC,13,2,213.78,28.26,10044,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401020,2026-08-30,100401,108,2026-08-30,20,369.19,SC,17,94,34703.86,4587.85,10044,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401021,2026-08-31,100401,107,2026-08-31,21,303.25,SC,29,79,23956.75,3167.08,10044,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401022,2026-09-01,100401,120,2026-09-01,22,120.29,SC,28,81,9743.49,1288.09,10044,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401023,2026-09-02,100401,109,2026-09-02,23,208.85,SC,12,74,15454.9,2043.14,10044,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401024,2026-09-03,100401,104,2026-09-03,24,127.41,SC,29,83,10575.03,1398.02,10044,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401025,2026-09-04,100401,107,2026-09-04,25,457.21,SC,21,27,12344.67,1631.97,10045,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401026,2026-09-05,100401,111,2026-09-05,26,265.98,SC,16,73,19416.54,2566.87,10045,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401027,2026-09-06,100401,102,2026-09-06,27,175.67,SC,17,3,527.01,69.67,10045,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401028,2026-09-07,100401,114,2026-09-07,28,419.84,SC,21,41,17213.44,2275.62,10045,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401029,2026-09-08,100401,118,2026-09-08,29,499.68,SC,10,65,32479.2,4293.75,10045,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-12 23:05:02
1004,504,100401030,2026-09-09,100401,111,2026-09-09,30,21.25,SC,23,32,680,89.9,10045,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402001,2026-08-11,100402,115,2026-08-11,1,255.18,SC,27,9,2296.62,303.61,10041,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402002,2026-08-12,100402,108,2026-08-12,2,170.15,SC,10,35,5955.25,787.28,10041,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402003,2026-08-13,100402,102,2026-08-13,3,159.75,SC,19,30,4792.5,633.57,10041,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402004,2026-08-14,100402,119,2026-08-14,4,435.49,SC,14,21,9145.29,1209.01,10041,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402005,2026-08-15,100402,109,2026-08-15,5,439.49,SC,24,41,18019.09,2382.12,10041,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402006,2026-08-16,100402,118,2026-08-16,6,415.5,SC,19,93,38641.5,5108.41,10041,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402007,2026-08-17,100402,120,2026-08-17,7,113.58,SC,25,70,7950.6,1051.07,10042,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402008,2026-08-18,100402,111,2026-08-18,8,96.29,SC,15,99,9532.71,1260.22,10042,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402009,2026-08-19,100402,118,2026-08-19,9,264.49,SC,28,19,5025.31,664.35,10042,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402010,2026-08-20,100402,105,2026-08-20,10,408.4,SC,19,93,37981.2,5021.11,10042,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402011,2026-08-21,100402,102,2026-08-21,11,288.53,SC,14,85,24525.05,3242.21,10042,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402012,2026-08-22,100402,105,2026-08-22,12,468.41,SC,26,98,45904.18,6068.53,10042,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402013,2026-08-23,100402,116,2026-08-23,13,32.87,SC,29,14,460.18,60.84,10043,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402014,2026-08-24,100402,102,2026-08-24,14,325.73,SC,26,82,26709.86,3531.04,10043,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402015,2026-08-25,100402,119,2026-08-25,15,141.44,SC,12,15,2121.6,280.48,10043,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402016,2026-08-26,100402,105,2026-08-26,16,200.25,SC,22,5,1001.25,132.37,10043,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402017,2026-08-27,100402,110,2026-08-27,17,97.04,SC,23,59,5725.36,756.89,10043,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402018,2026-08-28,100402,117,2026-08-28,18,437.17,SC,28,74,32350.58,4276.75,10043,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402019,2026-08-29,100402,106,2026-08-29,19,363.45,SC,23,66,23987.7,3171.17,10044,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402020,2026-08-30,100402,105,2026-08-30,20,368.82,SC,26,10,3688.2,487.58,10044,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402021,2026-08-31,100402,103,2026-08-31,21,104.03,SC,11,27,2808.81,371.32,10044,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402022,2026-09-01,100402,116,2026-09-01,22,431,SC,21,6,2586,341.87,10044,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402023,2026-09-02,100402,119,2026-09-02,23,325.05,SC,17,71,23078.55,3050.98,10044,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402024,2026-09-03,100402,105,2026-09-03,24,286.22,SC,15,65,18604.3,2459.49,10044,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402025,2026-09-04,100402,119,2026-09-04,25,405.26,SC,21,36,14589.36,1928.71,10045,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402026,2026-09-05,100402,106,2026-09-05,26,109.09,SC,28,16,1745.44,230.75,10045,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402027,2026-09-06,100402,120,2026-09-06,27,157.56,SC,25,88,13865.28,1832.99,10045,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402028,2026-09-07,100402,114,2026-09-07,28,285.16,SC,12,28,7984.48,1055.55,10045,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402029,2026-09-08,100402,106,2026-09-08,29,377.7,SC,12,53,20018.1,2646.39,10045,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-12 23:05:02
1004,504,100402030,2026-09-09,100402,110,2026-09-09,30,316.95,SC,24,81,25672.95,3393.96,10045,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403001,2026-08-11,100403,107,2026-08-11,1,230.74,SC,29,29,6691.46,884.61,10041,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403002,2026-08-12,100403,104,2026-08-12,2,401.3,SC,20,26,10433.8,1379.35,10041,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403003,2026-08-13,100403,113,2026-08-13,3,168.82,SC,23,46,7765.72,1026.63,10041,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403004,2026-08-14,100403,108,2026-08-14,4,225.86,SC,11,43,9711.98,1283.92,10041,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403005,2026-08-15,100403,106,2026-08-15,5,289.28,SC,13,25,7232,956.07,10041,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403006,2026-08-16,100403,106,2026-08-16,6,397.37,SC,28,82,32584.34,4307.65,10041,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403007,2026-08-17,100403,109,2026-08-17,7,481.8,SC,17,77,37098.6,4904.43,10042,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403008,2026-08-18,100403,118,2026-08-18,8,275.46,SC,17,41,11293.86,1493.05,10042,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403009,2026-08-19,100403,120,2026-08-19,9,361.41,SC,21,53,19154.73,2532.26,10042,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403010,2026-08-20,100403,113,2026-08-20,10,206.89,SC,13,37,7654.93,1011.98,10042,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403011,2026-08-21,100403,103,2026-08-21,11,201.8,SC,27,41,8273.8,1093.8,10042,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403012,2026-08-22,100403,107,2026-08-22,12,438.14,SC,15,44,19278.16,2548.57,10042,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403013,2026-08-23,100403,103,2026-08-23,13,387.58,SC,28,65,25192.7,3330.47,10043,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403014,2026-08-24,100403,118,2026-08-24,14,74.02,SC,27,83,6143.66,812.19,10043,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403015,2026-08-25,100403,112,2026-08-25,15,133.64,SC,20,45,6013.8,795.02,10043,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403016,2026-08-26,100403,118,2026-08-26,16,476.52,SC,11,63,30020.76,3968.74,10043,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403017,2026-08-27,100403,108,2026-08-27,17,194.58,SC,26,85,16539.3,2186.5,10043,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403018,2026-08-28,100403,108,2026-08-28,18,17.11,SC,16,44,752.84,99.53,10043,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-12 23:05:02
1004,504,100403019,2026-08-29,100403,114,2026-08-29,19,498.84,SC,19,32,15962.88,2110.29,10044,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-12 23:05:02
